Order_ID,Component_ID,Vendor_ID,Route_ID,Order_Date,Contractual_Delivery_Date,Actual_Delivery_Date,Delivered_Qty,Ordered_Qty,Price_per_Unit,Actual_Lead_Days,Committed_Lead_Days,Shortfall,Shortfall_flag,Delay_Indicator
O7114,C03,V008,R006,15-10-2024,20-11-2024,18-11-2024,50,328,88,34,36,278,1,0
O7115,C01,V002,R011,05-10-2024,02-11-2024,10-11-2024,131,273,25.5,36,28,142,1,1
O7116,C05,V003,R018,10-10-2024,20-11-2024,20-11-2024,463,670,37,41,41,207,1,1
O7117,C04,V014,R014,04-11-2024,20-11-2024,19-11-2024,252,501,65.2,15,16,249,1,0
O7118,C02,V015,R029,01-11-2024,04-11-2024,16-11-2024,50,168,12.75,15,3,118,1,1
O7119,C04,V003,R030,25-10-2024,02-11-2024,10-11-2024,233,399,65.2,16,8,166,1,1
O7120,C02,V010,R014,15-10-2024,12-11-2024,19-11-2024,75,750,12.75,35,28,675,1,1
O7121,C05,V013,R003,12-10-2024,12-11-2024,19-11-2024,50,174,37,38,31,124,1,1
O7122,C02,V002,R026,28-10-2024,04-11-2024,29-10-2024,122,329,12.75,1,7,207,1,0
O7123,C02,V001,R016,05-11-2024,12-11-2024,23-11-2024,168,265,12.75,18,7,97,1,1
O7124,C01,V012,R023,25-10-2024,20-11-2024,02-11-2024,116,244,25.5,8,26,128,1,0
O7125,C05,V008,R002,12-10-2024,06-11-2024,06-11-2024,106,240,37,25,25,134,1,1
O7126,C05,V007,R007,05-10-2024,15-11-2024,23-11-2024,50,65,37,49,41,15,1,1
O7127,C05,V015,R004,15-11-2024,16-11-2024,30-10-2024,750,750,37,-16,1,0,0,0
O7128,C04,V011,R030,10-11-2024,16-11-2024,19-11-2024,50,750,65.2,9,6,700,1,1
O7129,C02,V011,R024,01-10-2024,21-11-2024,10-11-2024,50,281,12.75,40,51,231,1,0
O7130,C02,V011,R013,24-10-2024,15-11-2024,10-11-2024,50,148,12.75,17,22,98,1,0
O7131,C05,V007,R005,12-10-2024,30-10-2024,30-10-2024,585,750,37,18,18,165,1,1
O7132,C04,V007,R021,05-11-2024,15-11-2024,16-11-2024,50,381,65.2,11,10,331,1,1
O7133,C02,V005,R007,04-11-2024,20-11-2024,17-11-2024,50,616,12.75,13,16,566,1,0
O7134,C03,V011,R001,24-10-2024,04-11-2024,19-11-2024,218,399,88,26,11,181,1,1
O7135,C05,V004,R024,04-11-2024,21-11-2024,23-11-2024,139,750,37,19,17,611,1,1
O7136,C03,V012,R014,10-11-2024,16-11-2024,19-11-2024,691,750,88,9,6,59,1,1
O7137,C05,V014,R021,05-10-2024,20-11-2024,30-10-2024,50,688,37,25,46,638,1,0
O7138,C05,V015,R030,12-10-2024,28-10-2024,05-11-2024,337,750,37,24,16,413,1,1
O7139,C02,V011,R003,10-10-2024,18-10-2024,16-11-2024,50,367,12.75,37,8,317,1,1
O7140,C04,V014,R008,10-11-2024,20-11-2024,06-11-2024,716,750,65.2,-4,10,34,1,0
O7141,C02,V007,R026,20-10-2024,04-11-2024,05-11-2024,50,329,12.75,16,15,279,1,1
O7142,C05,V004,R005,04-11-2024,12-11-2024,18-11-2024,374,750,37,14,8,376,1,1
O7143,C03,V006,R027,15-10-2024,20-11-2024,19-11-2024,50,527,88,35,36,477,1,0
O7144,C02,V007,R002,12-10-2024,15-10-2024,02-11-2024,50,385,12.75,21,3,335,1,1
O7145,C05,V015,R022,24-10-2024,20-11-2024,19-11-2024,509,694,37,26,27,185,1,0
O7146,C04,V011,R005,01-11-2024,12-11-2024,05-11-2024,181,750,65.2,4,11,569,1,0
O7147,C05,V011,R022,05-10-2024,28-10-2024,10-11-2024,199,209,37,36,23,10,1,1
O7148,C03,V015,R013,12-10-2024,15-11-2024,06-11-2024,73,197,88,25,34,124,1,0
O7149,C03,V005,R028,01-10-2024,04-11-2024,29-10-2024,98,328,88,28,34,230,1,0
O7150,C01,V002,R011,18-10-2024,20-11-2024,17-11-2024,50,50,25.5,30,33,0,0,0
O7151,C05,V012,R030,15-10-2024,28-10-2024,17-11-2024,246,662,37,33,13,416,1,1
O7152,C03,V014,R021,10-11-2024,20-11-2024,25-10-2024,50,256,88,-16,10,206,1,0
O7153,C05,V010,R010,20-10-2024,16-11-2024,05-11-2024,50,261,37,16,27,211,1,0
O7154,C03,V003,R022,01-10-2024,02-11-2024,19-11-2024,50,101,88,49,32,51,1,1
O7155,C01,V005,R005,28-10-2024,06-11-2024,10-11-2024,190,297,25.5,13,9,107,1,1
O7156,C03,V009,R001,10-10-2024,02-11-2024,19-11-2024,50,125,88,40,23,75,1,1
O7157,C01,V003,R011,25-10-2024,21-11-2024,05-11-2024,50,264,25.5,11,27,214,1,0
O7158,C03,V006,R010,10-10-2024,30-10-2024,23-11-2024,50,585,88,44,20,535,1,1
O7159,C05,V005,R030,15-10-2024,30-10-2024,30-10-2024,222,733,37,15,15,511,1,1
O7160,C03,V002,R027,25-10-2024,12-11-2024,06-11-2024,570,750,88,12,18,180,1,0
O7161,C03,V010,R027,01-10-2024,28-10-2024,25-10-2024,179,423,88,24,27,244,1,0
O7162,C01,V001,R002,25-10-2024,06-11-2024,17-11-2024,76,496,25.5,23,12,420,1,1
O7163,C05,V008,R012,20-10-2024,21-11-2024,16-11-2024,199,336,37,27,32,137,1,0
O7164,C02,V009,R026,20-10-2024,06-11-2024,29-10-2024,50,575,12.75,9,17,525,1,0
O7165,C03,V003,R024,10-11-2024,20-11-2024,06-11-2024,50,121,88,-4,10,71,1,0
O7166,C02,V011,R013,01-10-2024,18-10-2024,29-10-2024,105,385,12.75,28,17,280,1,1
O7167,C05,V010,R010,28-10-2024,04-11-2024,05-11-2024,138,750,37,8,7,612,1,1
O7168,C05,V002,R004,12-10-2024,18-10-2024,16-11-2024,50,262,37,35,6,212,1,1
O7169,C05,V015,R018,15-11-2024,16-11-2024,18-11-2024,50,750,37,3,1,700,1,1
O7170,C05,V007,R026,01-10-2024,21-11-2024,19-11-2024,248,530,37,49,51,282,1,0
O7171,C02,V015,R010,05-10-2024,30-10-2024,10-11-2024,147,397,12.75,36,25,250,1,1
O7172,C01,V009,R003,10-10-2024,07-11-2024,10-11-2024,226,231,25.5,31,28,5,1,1
O7173,C02,V013,R001,24-10-2024,21-11-2024,28-10-2024,239,369,12.75,4,28,130,1,0
O7174,C05,V008,R013,10-10-2024,21-11-2024,30-10-2024,50,380,37,20,42,330,1,0
O7175,C03,V008,R014,04-11-2024,20-11-2024,28-10-2024,50,320,88,-7,16,270,1,0
O7176,C02,V006,R012,28-10-2024,30-10-2024,06-11-2024,146,233,12.75,9,2,87,1,1
O7177,C01,V011,R019,28-10-2024,21-11-2024,20-11-2024,58,209,25.5,23,24,151,1,0
O7178,C02,V007,R028,18-10-2024,21-11-2024,23-11-2024,56,280,12.75,36,34,224,1,1
O7179,C05,V010,R013,05-11-2024,06-11-2024,10-11-2024,58,335,37,5,1,277,1,1
O7180,C02,V013,R017,20-10-2024,30-10-2024,16-11-2024,150,195,12.75,27,10,45,1,1
O7181,C03,V006,R020,20-10-2024,20-11-2024,23-11-2024,141,750,88,34,31,609,1,1
O7182,C05,V004,R023,25-10-2024,20-11-2024,06-11-2024,50,322,37,12,26,272,1,0
O7183,C02,V002,R010,28-10-2024,16-11-2024,29-10-2024,50,250,12.75,1,19,200,1,0
O7184,C05,V007,R020,28-10-2024,15-11-2024,10-11-2024,50,141,37,13,18,91,1,0
O7185,C03,V014,R012,18-10-2024,06-11-2024,28-10-2024,81,130,88,10,19,49,1,0
O7186,C05,V011,R022,20-10-2024,28-10-2024,16-11-2024,125,382,37,27,8,257,1,1
O7187,C02,V007,R020,05-10-2024,16-11-2024,05-11-2024,50,326,12.75,31,42,276,1,0
O7188,C04,V005,R017,12-10-2024,16-11-2024,20-11-2024,50,50,65.2,39,35,0,0,1
O7189,C04,V014,R011,10-10-2024,20-11-2024,06-11-2024,50,750,65.2,27,41,700,1,0
O7190,C01,V010,R008,01-10-2024,04-11-2024,29-10-2024,50,194,25.5,28,34,144,1,0
O7191,C01,V002,R027,18-10-2024,16-11-2024,05-11-2024,50,342,25.5,18,29,292,1,0
O7192,C05,V007,R022,05-11-2024,12-11-2024,10-11-2024,158,249,37,5,7,91,1,0
O7193,C04,V002,R012,28-10-2024,07-11-2024,17-11-2024,272,524,65.2,20,10,252,1,1
O7194,C05,V012,R021,24-10-2024,20-11-2024,06-11-2024,52,84,37,13,27,32,1,0
O7195,C01,V004,R006,20-10-2024,15-11-2024,10-11-2024,82,111,25.5,21,26,29,1,0
O7196,C02,V002,R021,01-11-2024,21-11-2024,30-10-2024,286,545,12.75,-2,20,259,1,0
O7197,C03,V001,R014,15-10-2024,16-11-2024,19-11-2024,172,500,88,35,32,328,1,1
O7198,C02,V011,R026,05-10-2024,15-10-2024,16-11-2024,50,277,12.75,42,10,227,1,1
O7199,C02,V006,R016,28-10-2024,21-11-2024,06-11-2024,77,119,12.75,9,24,42,1,0
O7200,C05,V003,R014,12-10-2024,16-11-2024,20-11-2024,568,750,37,39,35,182,1,1
O7201,C03,V003,R002,28-10-2024,21-11-2024,23-11-2024,53,250,88,26,24,197,1,1
O7202,C03,V014,R008,10-10-2024,16-11-2024,28-10-2024,50,750,88,18,37,700,1,0
O7203,C05,V001,R023,18-10-2024,20-11-2024,28-10-2024,279,289,37,10,33,10,1,0
O7204,C04,V009,R002,12-10-2024,28-10-2024,10-11-2024,50,278,65.2,29,16,228,1,1
O7205,C03,V014,R012,10-10-2024,28-10-2024,02-11-2024,89,420,88,23,18,331,1,1
O7206,C03,V006,R008,01-10-2024,20-11-2024,02-11-2024,50,210,88,32,50,160,1,0
O7207,C02,V010,R024,05-11-2024,16-11-2024,10-11-2024,50,74,12.75,5,11,24,1,0
O7208,C02,V002,R028,05-10-2024,04-11-2024,10-11-2024,246,255,12.75,36,30,9,1,1
O7209,C03,V008,R003,10-10-2024,28-10-2024,20-11-2024,50,750,88,41,18,700,1,1
O7210,C01,V009,R024,25-10-2024,12-11-2024,28-10-2024,278,578,25.5,3,18,300,1,0
O7211,C05,V005,R017,05-11-2024,16-11-2024,18-11-2024,75,331,37,13,11,256,1,1
O7212,C03,V014,R016,25-10-2024,20-11-2024,19-11-2024,393,671,88,25,26,278,1,0
O7213,C03,V006,R029,18-10-2024,02-11-2024,02-11-2024,50,50,88,15,15,0,0,1
O7214,C02,V013,R007,05-10-2024,21-11-2024,25-10-2024,179,387,12.75,20,47,208,1,0
O7215,C02,V013,R016,01-11-2024,15-11-2024,06-11-2024,321,750,12.75,5,14,429,1,0
O7216,C03,V006,R009,05-10-2024,28-10-2024,06-11-2024,275,635,88,32,23,360,1,1
O7217,C04,V015,R009,01-10-2024,12-11-2024,23-11-2024,53,128,65.2,53,42,75,1,1
O7218,C04,V004,R003,15-11-2024,16-11-2024,30-10-2024,223,294,65.2,-16,1,71,1,0
O7219,C02,V005,R026,15-10-2024,04-11-2024,10-11-2024,50,50,12.75,26,20,0,0,1
O7220,C02,V011,R003,24-10-2024,04-11-2024,06-11-2024,123,137,12.75,13,11,14,1,1
O7221,C02,V008,R016,01-10-2024,15-10-2024,29-10-2024,126,246,12.75,28,14,120,1,1
O7222,C05,V002,R030,12-10-2024,18-10-2024,29-10-2024,360,392,37,17,6,32,1,1
O7223,C03,V014,R016,10-10-2024,28-10-2024,02-11-2024,475,518,88,23,18,43,1,1
O7224,C05,V008,R019,12-10-2024,20-11-2024,20-11-2024,498,750,37,39,39,252,1,1
O7225,C05,V014,R003,28-10-2024,20-11-2024,19-11-2024,164,336,37,22,23,172,1,0
O7226,C03,V012,R028,28-10-2024,02-11-2024,18-11-2024,60,97,88,21,5,37,1,1
O7227,C02,V006,R013,20-10-2024,21-11-2024,25-10-2024,51,400,12.75,5,32,349,1,0
O7228,C02,V005,R028,20-10-2024,20-11-2024,16-11-2024,50,90,12.75,27,31,40,1,0
O7229,C04,V009,R029,12-10-2024,28-10-2024,19-11-2024,352,750,65.2,38,16,398,1,1
O7230,C04,V006,R014,24-10-2024,21-11-2024,02-11-2024,168,289,65.2,9,28,121,1,0
O7231,C03,V006,R017,10-10-2024,30-10-2024,06-11-2024,50,239,88,27,20,189,1,1
O7232,C02,V008,R026,20-10-2024,28-10-2024,29-10-2024,54,382,12.75,9,8,328,1,1
O7233,C05,V014,R030,12-10-2024,28-10-2024,28-10-2024,404,438,37,16,16,34,1,1
O7234,C01,V012,R009,01-10-2024,07-11-2024,10-11-2024,50,137,25.5,40,37,87,1,1
O7235,C02,V006,R007,20-10-2024,04-11-2024,29-10-2024,50,300,12.75,9,15,250,1,0
O7236,C04,V015,R013,24-10-2024,21-11-2024,05-11-2024,50,134,65.2,12,28,84,1,0
O7237,C02,V013,R015,15-10-2024,04-11-2024,29-10-2024,50,332,12.75,14,20,282,1,0
O7238,C03,V003,R016,12-10-2024,15-10-2024,05-11-2024,50,50,88,24,3,0,0,1
O7239,C01,V002,R013,18-10-2024,28-10-2024,02-11-2024,50,135,25.5,15,10,85,1,1
O7240,C01,V009,R021,24-10-2024,20-11-2024,28-10-2024,50,240,25.5,4,27,190,1,0
O7241,C05,V011,R011,15-10-2024,30-10-2024,29-10-2024,50,197,37,14,15,147,1,0
O7242,C01,V006,R001,01-11-2024,15-11-2024,28-10-2024,105,198,25.5,-4,14,93,1,0
O7243,C05,V009,R025,01-11-2024,12-11-2024,16-11-2024,50,367,37,15,11,317,1,1
O7244,C05,V014,R013,05-10-2024,28-10-2024,10-11-2024,191,750,37,36,23,559,1,1
O7245,C05,V009,R010,01-10-2024,28-10-2024,30-10-2024,50,283,37,29,27,233,1,1
O7246,C02,V003,R010,15-10-2024,20-11-2024,23-11-2024,266,750,12.75,39,36,484,1,1
O7247,C05,V008,R015,20-10-2024,06-11-2024,05-11-2024,50,433,37,16,17,383,1,0
O7248,C03,V009,R024,18-10-2024,20-11-2024,28-10-2024,136,361,88,10,33,225,1,0
O7249,C03,V014,R023,01-10-2024,20-11-2024,02-11-2024,51,248,88,32,50,197,1,0
O7250,C03,V002,R008,18-10-2024,02-11-2024,28-10-2024,50,50,88,10,15,0,0,0
O7251,C05,V005,R024,12-10-2024,21-11-2024,19-11-2024,141,750,37,38,40,609,1,0
O7252,C02,V002,R025,05-11-2024,15-11-2024,10-11-2024,156,178,12.75,5,10,22,1,0
O7253,C04,V011,R011,01-11-2024,15-11-2024,16-11-2024,141,234,65.2,15,14,93,1,1
O7254,C05,V013,R025,18-10-2024,04-11-2024,16-11-2024,50,68,37,29,17,18,1,1
O7255,C03,V001,R016,10-10-2024,20-11-2024,29-10-2024,79,126,88,19,41,47,1,0
O7256,C05,V002,R024,12-10-2024,28-10-2024,17-11-2024,50,750,37,36,16,700,1,1
O7257,C04,V005,R023,12-10-2024,21-11-2024,05-11-2024,153,750,65.2,24,40,597,1,0
O7258,C02,V001,R017,10-10-2024,21-11-2024,16-11-2024,50,257,12.75,37,42,207,1,0
O7259,C04,V013,R011,05-11-2024,16-11-2024,05-11-2024,50,405,65.2,0,11,355,1,0
O7260,C01,V002,R013,01-10-2024,02-11-2024,20-11-2024,50,50,25.5,50,32,0,0,1
O7261,C03,V013,R007,20-10-2024,21-11-2024,19-11-2024,108,256,88,30,32,148,1,0
O7262,C05,V004,R005,15-10-2024,16-11-2024,05-11-2024,119,297,37,21,32,178,1,0
O7263,C05,V004,R006,05-10-2024,16-11-2024,10-11-2024,384,441,37,36,42,57,1,0
O7264,C03,V010,R003,24-10-2024,30-10-2024,10-11-2024,136,593,88,17,6,457,1,1
O7265,C05,V014,R019,20-10-2024,20-11-2024,20-11-2024,73,484,37,31,31,411,1,1
O7266,C02,V011,R011,05-10-2024,12-11-2024,06-11-2024,164,353,12.75,32,38,189,1,0
O7267,C02,V013,R017,28-10-2024,16-11-2024,17-11-2024,50,258,12.75,20,19,208,1,1
O7268,C04,V014,R027,01-10-2024,20-11-2024,23-11-2024,50,578,65.2,53,50,528,1,1
O7269,C02,V002,R013,15-11-2024,21-11-2024,18-11-2024,104,275,12.75,3,6,171,1,0
O7270,C02,V013,R013,01-10-2024,02-11-2024,02-11-2024,57,308,12.75,32,32,251,1,1
O7271,C03,V008,R009,25-10-2024,15-11-2024,06-11-2024,129,219,88,12,21,90,1,0
O7272,C02,V011,R002,20-10-2024,04-11-2024,16-11-2024,130,401,12.75,27,15,271,1,1
O7273,C03,V003,R021,01-10-2024,28-10-2024,25-10-2024,50,193,88,24,27,143,1,0
O7274,C05,V010,R025,01-10-2024,06-11-2024,19-11-2024,50,290,37,49,36,240,1,1
O7275,C02,V003,R025,01-11-2024,21-11-2024,29-10-2024,50,199,12.75,-3,20,149,1,0
O7276,C04,V007,R009,15-10-2024,30-10-2024,05-11-2024,77,180,65.2,21,15,103,1,1
O7277,C04,V007,R030,18-10-2024,15-11-2024,18-11-2024,491,750,65.2,31,28,259,1,1
O7278,C03,V006,R018,18-10-2024,30-10-2024,18-11-2024,209,399,88,31,12,190,1,1
O7279,C01,V011,R024,10-10-2024,20-11-2024,25-10-2024,50,116,25.5,15,41,66,1,0
O7280,C05,V004,R005,15-10-2024,18-10-2024,05-11-2024,335,721,37,21,3,386,1,1
O7281,C03,V008,R009,15-10-2024,04-11-2024,30-10-2024,282,407,88,15,20,125,1,0
O7282,C03,V012,R021,20-10-2024,16-11-2024,05-11-2024,118,165,88,16,27,47,1,0
O7283,C05,V011,R001,18-10-2024,30-10-2024,05-11-2024,371,750,37,18,12,379,1,1
O7284,C05,V003,R025,01-10-2024,28-10-2024,23-11-2024,266,703,37,53,27,437,1,1
O7285,C02,V013,R026,28-10-2024,04-11-2024,23-11-2024,50,274,12.75,26,7,224,1,1
O7286,C02,V011,R024,05-10-2024,28-10-2024,29-10-2024,50,218,12.75,24,23,168,1,1
O7287,C01,V002,R001,24-10-2024,12-11-2024,16-11-2024,86,633,25.5,23,19,547,1,1
O7288,C02,V002,R006,01-11-2024,04-11-2024,16-11-2024,105,369,12.75,15,3,264,1,1
O7289,C01,V013,R008,18-10-2024,30-10-2024,20-11-2024,50,644,25.5,33,12,594,1,1
O7290,C03,V010,R001,05-10-2024,20-11-2024,05-11-2024,87,750,88,31,46,663,1,0
O7291,C03,V011,R021,01-11-2024,20-11-2024,06-11-2024,257,307,88,5,19,50,1,0
O7292,C02,V014,R023,10-10-2024,30-10-2024,25-10-2024,52,97,12.75,15,20,45,1,0
O7293,C01,V008,R021,10-11-2024,15-11-2024,02-11-2024,85,740,25.5,-8,5,655,1,0
O7294,C01,V006,R001,25-10-2024,20-11-2024,20-11-2024,151,268,25.5,26,26,117,1,1
O7295,C03,V003,R007,24-10-2024,07-11-2024,23-11-2024,52,315,88,30,14,263,1,1
O7296,C03,V011,R015,20-10-2024,21-11-2024,05-11-2024,270,426,88,16,32,156,1,0
O7297,C03,V001,R002,10-10-2024,20-11-2024,28-10-2024,172,348,88,18,41,176,1,0
O7298,C04,V015,R005,12-10-2024,12-11-2024,30-10-2024,100,750,65.2,18,31,650,1,0
O7299,C05,V003,R027,10-10-2024,28-10-2024,17-11-2024,160,669,37,38,18,509,1,1
O7300,C05,V001,R006,01-10-2024,16-11-2024,29-10-2024,309,346,37,28,46,37,1,0
O7301,C02,V005,R027,05-11-2024,06-11-2024,02-11-2024,95,195,12.75,-3,1,100,1,0
O7302,C02,V004,R030,20-10-2024,21-11-2024,20-11-2024,50,696,12.75,31,32,646,1,0
O7303,C04,V010,R016,28-10-2024,06-11-2024,16-11-2024,368,474,65.2,19,9,106,1,1
O7304,C05,V010,R011,12-10-2024,28-10-2024,10-11-2024,213,387,37,29,16,174,1,1
O7305,C05,V010,R003,28-10-2024,16-11-2024,20-11-2024,326,329,37,23,19,3,1,1
O7306,C05,V011,R015,12-10-2024,02-11-2024,16-11-2024,226,304,37,35,21,78,1,1
O7307,C01,V011,R011,20-10-2024,15-11-2024,02-11-2024,275,361,25.5,13,26,86,1,0
O7308,C05,V009,R027,01-10-2024,15-10-2024,10-11-2024,50,252,37,40,14,202,1,1
O7309,C01,V008,R010,18-10-2024,20-11-2024,10-11-2024,50,257,25.5,23,33,207,1,0
O7310,C05,V006,R015,15-10-2024,16-11-2024,06-11-2024,165,188,37,22,32,23,1,0
O7311,C02,V005,R003,15-10-2024,06-11-2024,10-11-2024,167,172,12.75,26,22,5,1,1
O7312,C02,V002,R011,05-10-2024,21-11-2024,23-11-2024,224,257,12.75,49,47,33,1,1
O7313,C04,V003,R029,10-10-2024,28-10-2024,10-11-2024,75,572,65.2,31,18,497,1,1
O7314,C03,V014,R007,04-11-2024,20-11-2024,02-11-2024,50,257,88,-2,16,207,1,0
O7315,C05,V012,R028,04-11-2024,06-11-2024,29-10-2024,137,379,37,-6,2,242,1,0
O7316,C04,V003,R010,15-10-2024,15-11-2024,05-11-2024,159,165,65.2,21,31,6,1,0
O7317,C01,V002,R010,15-10-2024,28-10-2024,29-10-2024,175,211,25.5,14,13,36,1,1
O7318,C01,V008,R006,05-10-2024,30-10-2024,06-11-2024,50,264,25.5,32,25,214,1,1
O7319,C05,V014,R014,24-10-2024,21-11-2024,28-10-2024,50,354,37,4,28,304,1,0
O7320,C01,V008,R021,01-11-2024,20-11-2024,19-11-2024,88,116,25.5,18,19,28,1,0
O7321,C01,V014,R020,12-10-2024,12-11-2024,17-11-2024,57,750,25.5,36,31,693,1,1
O7322,C02,V012,R021,05-10-2024,21-11-2024,02-11-2024,112,750,12.75,28,47,638,1,0
O7323,C02,V007,R017,20-10-2024,04-11-2024,10-11-2024,50,133,12.75,21,15,83,1,1
O7324,C02,V006,R018,20-10-2024,12-11-2024,05-11-2024,108,602,12.75,16,23,494,1,0
O7325,C01,V002,R018,28-10-2024,21-11-2024,16-11-2024,50,182,25.5,19,24,132,1,0
O7326,C02,V006,R021,01-10-2024,15-11-2024,28-10-2024,101,113,12.75,27,45,12,1,0
O7327,C03,V012,R018,10-10-2024,21-11-2024,10-11-2024,50,57,88,31,42,7,1,0
O7328,C05,V004,R015,10-10-2024,28-10-2024,28-10-2024,183,432,37,18,18,249,1,1
O7329,C03,V006,R027,10-10-2024,02-11-2024,28-10-2024,50,298,88,18,23,248,1,0
O7330,C04,V012,R027,10-10-2024,20-11-2024,18-11-2024,225,344,65.2,39,41,119,1,0
O7331,C04,V007,R020,01-11-2024,16-11-2024,10-11-2024,277,750,65.2,9,15,473,1,0
O7332,C02,V011,R011,05-10-2024,18-10-2024,29-10-2024,224,245,12.75,24,13,21,1,1
O7333,C05,V015,R028,12-10-2024,20-11-2024,06-11-2024,50,244,37,25,39,194,1,0
O7334,C03,V010,R003,01-10-2024,20-11-2024,23-11-2024,50,193,88,53,50,143,1,1
O7335,C04,V002,R017,28-10-2024,30-10-2024,29-10-2024,50,209,65.2,1,2,159,1,0
O7336,C01,V013,R002,04-11-2024,21-11-2024,23-11-2024,50,184,25.5,19,17,134,1,1
O7337,C05,V007,R013,15-10-2024,18-10-2024,10-11-2024,497,750,37,26,3,253,1,1
O7338,C02,V014,R019,12-10-2024,18-10-2024,28-10-2024,228,260,12.75,16,6,32,1,1
O7339,C01,V003,R005,05-10-2024,15-10-2024,20-11-2024,169,388,25.5,46,10,219,1,1
O7340,C02,V011,R019,01-11-2024,16-11-2024,16-11-2024,54,667,12.75,15,15,613,1,1
O7341,C02,V014,R021,10-11-2024,12-11-2024,02-11-2024,103,248,12.75,-8,2,145,1,0
O7342,C05,V003,R027,10-11-2024,20-11-2024,19-11-2024,179,535,37,9,10,356,1,0
O7343,C02,V003,R017,20-10-2024,04-11-2024,23-11-2024,254,368,12.75,34,15,114,1,1
O7344,C05,V004,R029,15-11-2024,16-11-2024,18-11-2024,354,750,37,3,1,396,1,1
O7345,C02,V008,R016,25-10-2024,12-11-2024,25-10-2024,181,262,12.75,0,18,81,1,0
O7346,C01,V002,R024,05-11-2024,06-11-2024,16-11-2024,398,433,25.5,11,1,35,1,1
O7347,C02,V013,R017,05-10-2024,04-11-2024,23-11-2024,50,273,12.75,49,30,223,1,1
O7348,C04,V015,R022,05-10-2024,16-11-2024,16-11-2024,50,111,65.2,42,42,61,1,1
O7349,C01,V012,R006,01-10-2024,12-11-2024,20-11-2024,50,209,25.5,50,42,159,1,1
O7350,C02,V004,R023,01-10-2024,06-11-2024,29-10-2024,50,375,12.75,28,36,325,1,0
O7351,C05,V004,R004,12-10-2024,16-11-2024,18-11-2024,495,750,37,37,35,255,1,1
O7352,C05,V010,R003,01-11-2024,12-11-2024,17-11-2024,653,750,37,16,11,97,1,1
O7353,C02,V007,R017,15-10-2024,15-11-2024,16-11-2024,50,67,12.75,32,31,17,1,1
O7354,C03,V012,R021,10-11-2024,20-11-2024,19-11-2024,352,750,88,9,10,398,1,0
O7355,C05,V004,R015,24-10-2024,20-11-2024,20-11-2024,137,750,37,27,27,613,1,1
O7356,C03,V006,R028,10-10-2024,02-11-2024,20-11-2024,50,297,88,41,23,247,1,1
O7357,C04,V005,R007,01-11-2024,15-11-2024,10-11-2024,50,750,65.2,9,14,700,1,0
O7358,C03,V009,R027,04-11-2024,06-11-2024,17-11-2024,50,233,88,13,2,183,1,1
O7359,C01,V009,R002,18-10-2024,02-11-2024,10-11-2024,50,144,25.5,23,15,94,1,1
O7360,C05,V007,R007,01-10-2024,06-11-2024,05-11-2024,119,255,37,35,36,136,1,0
O7361,C03,V015,R026,15-11-2024,20-11-2024,19-11-2024,88,724,88,4,5,636,1,0
O7362,C01,V002,R006,05-11-2024,06-11-2024,17-11-2024,50,164,25.5,12,1,114,1,1
O7363,C01,V007,R012,28-10-2024,21-11-2024,19-11-2024,50,186,25.5,22,24,136,1,0
O7364,C02,V013,R024,10-10-2024,20-11-2024,10-11-2024,50,410,12.75,31,41,360,1,0
O7365,C03,V012,R016,10-10-2024,07-11-2024,05-11-2024,90,149,88,26,28,59,1,0
O7366,C05,V003,R029,10-10-2024,28-10-2024,19-11-2024,228,750,37,40,18,522,1,1
O7367,C04,V010,R029,24-10-2024,06-11-2024,16-11-2024,50,517,65.2,23,13,467,1,1
O7368,C03,V003,R015,18-10-2024,20-11-2024,02-11-2024,50,112,88,15,33,62,1,0
O7369,C05,V001,R017,12-10-2024,16-11-2024,18-11-2024,86,622,37,37,35,536,1,1
O7370,C05,V005,R012,12-10-2024,12-11-2024,18-11-2024,300,366,37,37,31,66,1,1
O7371,C02,V006,R021,20-10-2024,16-11-2024,10-11-2024,50,252,12.75,21,27,202,1,0
O7372,C01,V011,R021,05-10-2024,15-10-2024,23-11-2024,50,50,25.5,49,10,0,0,1
O7373,C02,V014,R028,25-10-2024,30-10-2024,02-11-2024,50,308,12.75,8,5,258,1,1
O7374,C03,V015,R029,18-10-2024,20-11-2024,25-10-2024,50,121,88,7,33,71,1,0
O7375,C05,V002,R013,18-10-2024,06-11-2024,16-11-2024,50,274,37,29,19,224,1,1
O7376,C04,V010,R019,12-10-2024,02-11-2024,16-11-2024,50,50,65.2,35,21,0,0,1
O7377,C02,V007,R012,05-11-2024,15-11-2024,10-11-2024,191,259,12.75,5,10,68,1,0
O7378,C03,V012,R029,04-11-2024,20-11-2024,20-11-2024,185,687,88,16,16,502,1,1
O7379,C05,V008,R026,05-10-2024,21-11-2024,29-10-2024,130,286,37,24,47,156,1,0
O7380,C02,V001,R025,15-10-2024,28-10-2024,10-11-2024,69,285,12.75,26,13,216,1,1
O7381,C03,V014,R018,15-10-2024,21-11-2024,06-11-2024,222,365,88,22,37,143,1,0
O7382,C03,V006,R030,10-10-2024,06-11-2024,02-11-2024,98,577,88,23,27,479,1,0
O7383,C03,V009,R012,10-10-2024,20-11-2024,20-11-2024,53,355,88,41,41,302,1,1
O7384,C03,V006,R029,25-10-2024,06-11-2024,02-11-2024,50,339,88,8,12,289,1,0
